gene	transcript	mane_select	lof_hc_lc.obs	lof_hc_lc.exp	lof_hc_lc.possible	lof_hc_lc.oe	lof_hc_lc.mu	lof_hc_lc.pLI	lof_hc_lc.pNull	lof_hc_lc.pRec	lof.obs	lof.exp	lof.possible	lof.oe	lof.mu	lof.pLI	lof.pNull	lof.pRec	lof.oe_ci.lower	lof.oe_ci.upper	lof.z_raw	lof.z_score	mis.obs	mis.exp	mis.possible	mis.oe	mis.mu	mis.oe_ci.lower	mis.oe_ci.upper	mis.z_raw	mis.z_score	mis_pphen.obs	mis_pphen.exp	mis_pphen.possible	mis_pphen.oe	syn.obs	syn.exp	syn.possible	syn.oe	syn.mu	syn.oe_ci.lower	syn.oe_ci.upper	syn.z_raw	syn.z_score	constraint_flags
MPC1	NM_001376565.1	false	6	1.3135e+01	67	4.5679e-01	2.1749e-07	1.7026e-01	3.7630e-02	7.9211e-01	3	8.3886e+00	44	3.5763e-01	1.3255e-07	4.3960e-01	3.3874e-02	5.2652e-01	1.6200e-01	9.2400e-01	1.8605e+00	1.5747e+00	65	8.5256e+01	415	7.6241e-01	1.6768e-06	6.2300e-01	9.3700e-01	2.1938e+00	8.0090e-01	19	3.1748e+01	164	5.9846e-01	27	3.0211e+01	123	8.9372e-01	5.2031e-07	6.5800e-01	1.2320e+00	5.8415e-01	3.1854e-01	[]
MPC1	NM_001376566.1	false	6	1.0950e+01	56	5.4795e-01	1.7866e-07	6.2135e-02	7.7688e-02	8.6018e-01	3	8.3886e+00	44	3.5763e-01	1.3255e-07	4.3960e-01	3.3874e-02	5.2652e-01	1.6200e-01	9.2400e-01	1.8605e+00	1.5747e+00	65	8.5256e+01	415	7.6241e-01	1.6768e-06	6.2300e-01	9.3700e-01	2.1938e+00	8.0090e-01	19	3.1748e+01	164	5.9846e-01	27	3.0211e+01	123	8.9372e-01	5.2031e-07	6.5800e-01	1.2320e+00	5.8415e-01	3.1854e-01	[]
MPC1	NM_001376567.1	false	6	1.2153e+01	62	4.9369e-01	2.0008e-07	1.1019e-01	5.3053e-02	8.3676e-01	3	8.3886e+00	44	3.5763e-01	1.3255e-07	4.3960e-01	3.3874e-02	5.2652e-01	1.6200e-01	9.2400e-01	1.8605e+00	1.5747e+00	65	8.5256e+01	415	7.6241e-01	1.6768e-06	6.2300e-01	9.3700e-01	2.1938e+00	8.0090e-01	19	3.1748e+01	164	5.9846e-01	27	3.0211e+01	123	8.9372e-01	5.2031e-07	6.5800e-01	1.2320e+00	5.8415e-01	3.1854e-01	[]
MPC1	NM_001376568.1	false	6	1.1932e+01	61	5.0286e-01	1.9607e-07	9.9447e-02	5.7079e-02	8.4347e-01	3	8.3886e+00	44	3.5763e-01	1.3255e-07	4.3960e-01	3.3874e-02	5.2652e-01	1.6200e-01	9.2400e-01	1.8605e+00	1.5747e+00	65	8.5256e+01	415	7.6241e-01	1.6768e-06	6.2300e-01	9.3700e-01	2.1938e+00	8.0090e-01	19	3.1748e+01	164	5.9846e-01	27	3.0211e+01	123	8.9372e-01	5.2031e-07	6.5800e-01	1.2320e+00	5.8415e-01	3.1854e-01	[]
MPC1	NM_001376569.1	false	6	1.1060e+01	52	5.4247e-01	1.7384e-07	6.5591e-02	7.5125e-02	8.5928e-01	6	9.5018e+00	43	6.3146e-01	1.4692e-07	3.1389e-02	1.1279e-01	8.5582e-01	3.4500e-01	1.2440e+00	1.1360e+00	9.6150e-01	76	9.2348e+01	428	8.2298e-01	1.1131e-06	6.8300e-01	9.9600e-01	1.7012e+00	6.2105e-01	NA	NA	NA	NA	29	3.1374e+01	122	9.2432e-01	5.0893e-07	6.8700e-01	1.2600e+00	4.2390e-01	2.3116e-01	[]
MPC1	NM_016098.4	true	7	1.4290e+01	68	4.8985e-01	2.0933e-07	9.6667e-02	4.1306e-02	8.6203e-01	7	1.4290e+01	68	4.8985e-01	2.0933e-07	1.0085e-01	3.9278e-02	8.5987e-01	2.7800e-01	9.2000e-01	1.9285e+00	1.6322e+00	114	1.4055e+02	670	8.1107e-01	2.1302e-06	6.9600e-01	9.4800e-01	2.2399e+00	8.1771e-01	25	4.6749e+01	244	5.3477e-01	47	4.9515e+01	195	9.4920e-01	7.4436e-07	7.5000e-01	1.2100e+00	3.5748e-01	1.9494e-01	[]
MPC1	XM_011535895.2	false	4	9.4969e+00	50	4.2119e-01	1.5196e-07	2.7571e-01	4.6755e-02	6.7753e-01	3	8.3886e+00	44	3.5763e-01	1.3255e-07	4.3960e-01	3.3874e-02	5.2652e-01	1.6200e-01	9.2400e-01	1.8605e+00	1.5747e+00	65	8.5256e+01	415	7.6241e-01	1.6768e-06	6.2300e-01	9.3700e-01	2.1938e+00	8.0090e-01	19	3.1748e+01	164	5.9846e-01	27	3.0211e+01	123	8.9372e-01	5.2031e-07	6.5800e-01	1.2320e+00	5.8415e-01	3.1854e-01	[]
MPC1	XM_024446456.1	false	4	1.0700e+01	56	3.7382e-01	1.7339e-07	4.1438e-01	2.7059e-02	5.5856e-01	3	8.3886e+00	44	3.5763e-01	1.3255e-07	4.3960e-01	3.3874e-02	5.2652e-01	1.6200e-01	9.2400e-01	1.8605e+00	1.5747e+00	65	8.5256e+01	415	7.6241e-01	1.6768e-06	6.2300e-01	9.3700e-01	2.1938e+00	8.0090e-01	19	3.1748e+01	164	5.9846e-01	27	3.0211e+01	123	8.9372e-01	5.2031e-07	6.5800e-01	1.2320e+00	5.8415e-01	3.1854e-01	[]
MPDU1	ENST00000250124	true	21	3.0689e+01	143	6.8429e-01	4.9638e-07	1.3259e-05	4.8080e-02	9.5191e-01	21	3.0689e+01	143	6.8429e-01	4.9638e-07	1.3899e-05	4.5937e-02	9.5405e-01	4.8400e-01	9.8500e-01	1.7490e+00	1.4803e+00	279	3.1416e+02	1561	8.8808e-01	3.4595e-06	8.0500e-01	9.8100e-01	1.9837e+00	7.2421e-01	62	7.5853e+01	425	8.1737e-01	142	1.3991e+02	542	1.0149e+00	1.8634e-06	8.8500e-01	1.1670e+00	-1.7676e-01	-9.6391e-02	[]
MPDU1	ENST00000359822	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	86	8.1922e+01	376	1.0498e+00	1.2959e-06	8.8100e-01	1.2560e+00	-4.5059e-01	-1.6450e-01	34	3.7334e+01	190	9.1069e-01	35	3.5038e+01	132	9.9893e-01	5.4922e-07	7.6200e-01	1.3240e+00	6.3453e-03	3.4602e-03	["no_exp_lof"]
MPDU1	ENST00000396501	false	17	2.7659e+01	132	6.1463e-01	3.6029e-07	4.0308e-04	2.9662e-02	9.6994e-01	17	2.7659e+01	132	6.1463e-01	3.6029e-07	4.2214e-04	2.8315e-02	9.7126e-01	4.2000e-01	9.2200e-01	2.0267e+00	1.7154e+00	217	2.4609e+02	1232	8.8179e-01	2.4782e-06	7.8900e-01	9.8700e-01	1.8544e+00	6.7698e-01	50	5.1648e+01	288	9.6809e-01	79	9.9320e+01	391	7.9541e-01	1.0887e-06	6.6200e-01	9.5900e-01	2.0389e+00	1.1119e+00	[]
MPDU1	ENST00000423172	false	10	2.0006e+01	97	4.9984e-01	2.8351e-07	4.5596e-02	2.3607e-02	9.3080e-01	10	1.9744e+01	95	5.0648e-01	2.7930e-07	4.1964e-02	2.4384e-02	9.3365e-01	3.1100e-01	8.5900e-01	2.1929e+00	1.8560e+00	215	2.3570e+02	1131	9.1216e-01	2.5681e-06	8.1500e-01	1.0210e+00	1.3485e+00	4.9230e-01	61	6.6033e+01	363	9.2378e-01	93	9.2658e+01	380	1.0037e+00	1.1543e-06	8.4800e-01	1.1930e+00	-3.5495e-02	-1.9356e-02	[]
MPDU1	ENST00000570458	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83	7.8955e+01	375	1.0512e+00	1.2719e-06	8.7900e-01	1.2620e+00	-4.5528e-01	-1.6621e-01	41	3.8462e+01	199	1.0660e+00	36	3.3350e+01	130	1.0795e+00	5.4726e-07	8.2600e-01	1.4250e+00	-4.5896e-01	-2.5028e-01	["no_exp_lof"]
MPDU1	ENST00000571822	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	86	8.1922e+01	376	1.0498e+00	1.2959e-06	8.8100e-01	1.2560e+00	-4.5059e-01	-1.6450e-01	34	3.7334e+01	190	9.1069e-01	35	3.5038e+01	132	9.9893e-01	5.4922e-07	7.6200e-01	1.3240e+00	6.3453e-03	3.4602e-03	["no_exp_lof"]
MPDU1	ENST00000572719	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	139	1.3938e+02	689	9.9730e-01	1.6845e-06	8.6800e-01	1.1480e+00	3.1892e-02	1.1643e-02	47	4.8667e+01	255	9.6575e-01	58	5.9532e+01	230	9.7426e-01	7.9025e-07	7.8800e-01	1.2120e+00	1.9861e-01	1.0830e-01	["no_exp_lof"]
MPDU1	ENST00000572936	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	86	8.1922e+01	376	1.0498e+00	1.2959e-06	8.8100e-01	1.2560e+00	-4.5059e-01	-1.6450e-01	34	3.7334e+01	190	9.1069e-01	35	3.5038e+01	132	9.9893e-01	5.4922e-07	7.6200e-01	1.3240e+00	6.3453e-03	3.4602e-03	["no_exp_lof"]
MPDU1	ENST00000574558	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39	4.0018e+01	198	9.7456e-01	7.1998e-07	7.5400e-01	1.2730e+00	1.6090e-01	5.8742e-02	8	8.9600e+00	46	8.9286e-01	19	1.5860e+01	60	1.1980e+00	2.9098e-07	8.3400e-01	1.7260e+00	-7.8846e-01	-4.2996e-01	["no_exp_lof"]
MPDU1	ENST00000576066	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	101	9.8766e+01	474	1.0226e+00	1.3551e-06	8.7000e-01	1.2070e+00	-2.2484e-01	-8.2083e-02	13	1.3518e+01	65	9.6165e-01	41	3.9870e+01	159	1.0284e+00	5.6281e-07	8.0000e-01	1.3340e+00	-1.7901e-01	-9.7619e-02	["no_exp_lof"]
MPDU1	ENST00000576272	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	6.8022e+01	332	9.8497e-01	1.0480e-06	8.0800e-01	1.2070e+00	1.2396e-01	4.5255e-02	18	1.9042e+01	106	9.4526e-01	27	2.7606e+01	115	9.7806e-01	3.9329e-07	7.2000e-01	1.3490e+00	1.1527e-01	6.2859e-02	["no_exp_lof"]
MPDU1	ENST00000579445	false	14	2.3398e+01	114	5.9834e-01	2.8498e-07	1.8918e-03	3.6227e-02	9.6188e-01	14	2.3398e+01	114	5.9834e-01	2.8498e-07	1.9817e-03	3.4591e-02	9.6343e-01	3.9400e-01	9.3500e-01	1.9429e+00	1.6444e+00	222	2.4640e+02	1216	9.0098e-01	2.6828e-06	8.0700e-01	1.0070e+00	1.5543e+00	5.6745e-01	48	5.4745e+01	303	8.7680e-01	110	1.0854e+02	425	1.0134e+00	1.4109e-06	8.6700e-01	1.1870e+00	-1.3997e-01	-7.6330e-02	[]
MPDU1	ENST00000580708	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	126	1.2964e+02	643	9.7192e-01	1.4410e-06	8.4000e-01	1.1270e+00	3.1975e-01	1.1673e-01	58	5.9645e+01	325	9.7242e-01	54	5.5902e+01	213	9.6597e-01	6.4647e-07	7.7500e-01	1.2120e+00	2.5442e-01	1.3874e-01	["no_exp_lof"]
MPDU1	ENST00000580834	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	139	1.3938e+02	689	9.9730e-01	1.6845e-06	8.6800e-01	1.1480e+00	3.1892e-02	1.1643e-02	47	4.8667e+01	255	9.6575e-01	58	5.9532e+01	230	9.7426e-01	7.9025e-07	7.8800e-01	1.2120e+00	1.9861e-01	1.0830e-01	["no_exp_lof"]
MPDU1	ENST00000581380	false	8	1.9905e+01	94	4.0192e-01	2.4309e-07	3.4838e-01	8.3787e-03	6.4324e-01	8	1.9905e+01	94	4.0192e-01	2.4309e-07	3.5876e-01	7.8648e-03	6.3337e-01	2.3500e-01	7.2500e-01	2.6683e+00	2.2584e+00	158	1.9419e+02	985	8.1365e-01	2.0867e-06	7.1400e-01	9.2800e-01	2.5968e+00	9.4802e-01	32	3.6697e+01	206	8.7200e-01	69	7.6667e+01	317	9.0000e-01	8.7877e-07	7.4000e-01	1.1000e+00	8.7564e-01	4.7749e-01	[]
MPDU1	ENST00000582151	false	6	3.9431e+00	20	1.5217e+00	6.1149e-08	1.2796e-03	4.1420e-01	5.8452e-01	0	1.1750e-01	1	0.0000e+00	1.8144e-09	2.9814e-01	1.4376e-01	5.5810e-01	0.0000e+00	1.8880e+00	3.4278e-01	2.9012e-01	58	5.4123e+01	242	1.0716e+00	8.3347e-07	8.6700e-01	1.3340e+00	-5.2700e-01	-1.9240e-01	13	1.4230e+01	63	9.1355e-01	27	2.3803e+01	75	1.1343e+00	4.6325e-07	8.3500e-01	1.5620e+00	-6.5523e-01	-3.5730e-01	[]
MPDU1	ENST00000584378	false	9	1.9071e+01	90	4.7191e-01	2.7458e-07	9.2862e-02	2.0890e-02	8.8625e-01	8	1.7366e+01	81	4.6067e-01	2.4455e-07	1.3460e-01	2.2087e-02	8.4332e-01	2.6900e-01	8.3100e-01	2.2476e+00	1.9023e+00	165	1.8313e+02	911	9.0100e-01	2.3031e-06	7.9300e-01	1.0250e+00	1.3397e+00	4.8910e-01	65	7.1328e+01	378	9.1128e-01	67	7.6379e+01	302	8.7720e-01	9.8176e-07	7.1900e-01	1.0750e+00	1.0732e+00	5.8524e-01	[]
MPDU1	ENST00000584479	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	139	1.3938e+02	689	9.9730e-01	1.6845e-06	8.6800e-01	1.1480e+00	3.1892e-02	1.1643e-02	47	4.8667e+01	255	9.6575e-01	58	5.9532e+01	230	9.7426e-01	7.9025e-07	7.8800e-01	1.2120e+00	1.9861e-01	1.0830e-01	["no_exp_lof"]
MPDU1	ENST00000585217	false	9	1.6448e+01	80	5.4719e-01	1.9829e-07	2.6215e-02	4.7234e-02	9.2655e-01	9	1.6448e+01	80	5.4719e-01	1.9829e-07	2.7444e-02	4.5073e-02	9.2748e-01	3.2900e-01	9.5500e-01	1.8364e+00	1.5543e+00	138	1.4617e+02	742	9.4410e-01	1.4681e-06	8.2100e-01	1.0870e+00	6.7582e-01	2.4673e-01	32	3.9091e+01	234	8.1861e-01	55	6.0563e+01	236	9.0814e-01	7.6397e-07	7.3000e-01	1.1370e+00	7.1485e-01	3.8982e-01	[]
MPDU1	NM_001330073.1	false	17	2.7659e+01	132	6.1463e-01	3.6029e-07	4.0308e-04	2.9662e-02	9.6994e-01	17	2.7659e+01	132	6.1463e-01	3.6029e-07	4.2214e-04	2.8315e-02	9.7126e-01	4.2000e-01	9.2200e-01	2.0267e+00	1.7154e+00	217	2.4609e+02	1232	8.8179e-01	2.4782e-06	7.8900e-01	9.8700e-01	1.8544e+00	6.7698e-01	50	5.1648e+01	288	9.6809e-01	79	9.9320e+01	391	7.9541e-01	1.0887e-06	6.6200e-01	9.5900e-01	2.0389e+00	1.1119e+00	[]
MPDU1	NM_004870.4	true	21	3.0689e+01	143	6.8429e-01	4.9638e-07	1.3259e-05	4.8080e-02	9.5191e-01	21	3.0689e+01	143	6.8429e-01	4.9638e-07	1.3899e-05	4.5937e-02	9.5405e-01	4.8400e-01	9.8500e-01	1.7490e+00	1.4803e+00	279	3.1416e+02	1561	8.8808e-01	3.4595e-06	8.0500e-01	9.8100e-01	1.9837e+00	7.2421e-01	62	7.5853e+01	425	8.1737e-01	142	1.3991e+02	542	1.0149e+00	1.8634e-06	8.8500e-01	1.1670e+00	-1.7676e-01	-9.6391e-02	[]
MPDU1	XM_006721597.2	false	11	2.6730e+01	128	4.1153e-01	3.4731e-07	2.9045e-01	3.5138e-03	7.0604e-01	10	2.2410e+01	107	4.4623e-01	2.9228e-07	1.4383e-01	1.0091e-02	8.4608e-01	2.7400e-01	7.5700e-01	2.6215e+00	2.2188e+00	270	3.0106e+02	1474	8.9683e-01	2.4820e-06	8.1100e-01	9.9200e-01	1.7901e+00	6.5350e-01	NA	NA	NA	NA	114	1.2018e+02	496	9.4859e-01	1.5772e-06	8.1400e-01	1.1080e+00	5.6359e-01	3.0733e-01	[]
MPDU1	XM_006721598.3	false	18	2.8000e+01	136	6.4286e-01	3.3989e-07	1.3898e-04	3.7701e-02	9.6216e-01	18	2.8000e+01	136	6.4286e-01	3.3989e-07	1.4561e-04	3.6003e-02	9.6385e-01	4.4300e-01	9.5300e-01	1.8898e+00	1.5995e+00	275	3.0025e+02	1479	9.1592e-01	2.0357e-06	8.2900e-01	1.0120e+00	1.4570e+00	5.3190e-01	NA	NA	NA	NA	117	1.2819e+02	512	9.1271e-01	1.6029e-06	7.8500e-01	1.0640e+00	9.8836e-01	5.3897e-01	[]
MPDU1	XM_011524081.2	false	14	2.2529e+01	100	6.2141e-01	4.3129e-07	1.2144e-03	4.6311e-02	9.5247e-01	13	1.5833e+01	70	8.2107e-01	3.4102e-07	1.3035e-04	1.8983e-01	8.1004e-01	5.3400e-01	1.3050e+00	7.1198e-01	6.0260e-01	144	1.7390e+02	859	8.2805e-01	1.5416e-06	7.2200e-01	9.5100e-01	2.2675e+00	8.2780e-01	NA	NA	NA	NA	87	8.0966e+01	315	1.0745e+00	1.2938e-06	9.0300e-01	1.2840e+00	-6.7063e-01	-3.6570e-01	[]
MPDU1	XM_024451040.1	false	15	2.2439e+01	100	6.6848e-01	4.4247e-07	3.3361e-04	6.6031e-02	9.3363e-01	13	1.5833e+01	70	8.2107e-01	3.4102e-07	1.3035e-04	1.8983e-01	8.1004e-01	5.3400e-01	1.3050e+00	7.1198e-01	6.0260e-01	144	1.7390e+02	859	8.2805e-01	1.5416e-06	7.2200e-01	9.5100e-01	2.2675e+00	8.2780e-01	NA	NA	NA	NA	87	8.0966e+01	315	1.0745e+00	1.2938e-06	9.0300e-01	1.2840e+00	-6.7063e-01	-3.6570e-01	[]
MRAP	ENST00000303645	true	13	1.9552e+01	84	6.6491e-01	4.6758e-07	9.0828e-04	7.6046e-02	9.2305e-01	8	9.9591e+00	47	8.0328e-01	2.4181e-07	3.2072e-03	1.8715e-01	8.0964e-01	4.7000e-01	1.4410e+00	6.2080e-01	5.2543e-01	237	2.2917e+02	1114	1.0342e+00	2.1417e-06	9.2900e-01	1.1520e+00	-5.1722e-01	-1.8882e-01	52	5.2748e+01	286	9.8582e-01	95	1.0041e+02	349	9.4614e-01	1.2218e-06	8.0000e-01	1.1220e+00	5.3969e-01	2.9430e-01	[]
MRAP	ENST00000339944	false	12	1.3598e+01	62	8.8249e-01	3.8747e-07	1.2886e-04	2.5081e-01	7.4906e-01	8	9.5117e+00	46	8.4107e-01	2.4115e-07	2.5012e-03	2.0812e-01	7.8938e-01	4.9200e-01	1.5030e+00	4.9015e-01	4.1485e-01	129	1.3375e+02	657	9.6446e-01	2.0001e-06	8.3500e-01	1.1160e+00	4.1101e-01	1.5005e-01	39	3.5714e+01	195	1.0920e+00	48	5.7299e+01	207	8.3771e-01	1.1803e-06	6.6400e-01	1.0660e+00	1.2285e+00	6.6991e-01	[]
MRAP	ENST00000399784	false	13	1.9552e+01	84	6.6491e-01	4.6758e-07	9.0828e-04	7.6046e-02	9.2305e-01	8	9.9591e+00	47	8.0328e-01	2.4181e-07	3.2072e-03	1.8715e-01	8.0964e-01	4.7000e-01	1.4410e+00	6.2080e-01	5.2543e-01	237	2.2917e+02	1114	1.0342e+00	2.1417e-06	9.2900e-01	1.1520e+00	-5.1722e-01	-1.8882e-01	52	5.2748e+01	286	9.8582e-01	95	1.0041e+02	349	9.4614e-01	1.2218e-06	8.0000e-01	1.1220e+00	5.3969e-01	2.9430e-01	[]
MRAP	NM_001285394.2	false	7	1.3696e+01	55	5.1108e-01	3.0138e-07	7.3121e-02	5.0027e-02	8.7685e-01	2	3.3617e+00	15	5.9493e-01	6.1021e-08	1.6199e-01	1.3915e-01	6.9886e-01	2.3900e-01	1.6540e+00	7.4270e-01	6.2860e-01	151	1.4926e+02	728	1.0116e+00	1.0563e-06	8.8500e-01	1.1580e+00	-1.4205e-01	-5.1859e-02	7	9.5773e+00	55	7.3090e-01	63	6.5732e+01	232	9.5844e-01	7.5881e-07	7.8100e-01	1.1820e+00	3.3693e-01	1.8373e-01	[]
MRAP	NM_001379228.1	true	13	1.9552e+01	84	6.6491e-01	4.6758e-07	9.0828e-04	7.6046e-02	9.2305e-01	8	9.9591e+00	47	8.0328e-01	2.4181e-07	3.2072e-03	1.8715e-01	8.0964e-01	4.7000e-01	1.4410e+00	6.2080e-01	5.2543e-01	237	2.2917e+02	1114	1.0342e+00	2.1417e-06	9.2900e-01	1.1520e+00	-5.1722e-01	-1.8882e-01	52	5.2748e+01	286	9.8582e-01	95	1.0041e+02	349	9.4614e-01	1.2218e-06	8.0000e-01	1.1220e+00	5.3969e-01	2.9430e-01	[]
MRAP	NM_178817.4	false	13	1.9552e+01	84	6.6491e-01	4.6758e-07	9.0828e-04	7.6046e-02	9.2305e-01	8	9.9591e+00	47	8.0328e-01	2.4181e-07	3.2072e-03	1.8715e-01	8.0964e-01	4.7000e-01	1.4410e+00	6.2080e-01	5.2543e-01	237	2.2917e+02	1114	1.0342e+00	2.1417e-06	9.2900e-01	1.1520e+00	-5.1722e-01	-1.8882e-01	52	5.2748e+01	286	9.8582e-01	95	1.0041e+02	349	9.4614e-01	1.2218e-06	8.0000e-01	1.1220e+00	5.3969e-01	2.9430e-01	[]
MRAP	NM_206898.2	false	12	1.3598e+01	62	8.8249e-01	3.8747e-07	1.2886e-04	2.5081e-01	7.4906e-01	8	9.5117e+00	46	8.4107e-01	2.4115e-07	2.5012e-03	2.0812e-01	7.8938e-01	4.9200e-01	1.5030e+00	4.9015e-01	4.1485e-01	129	1.3375e+02	657	9.6446e-01	2.0001e-06	8.3500e-01	1.1160e+00	4.1101e-01	1.5005e-01	39	3.5714e+01	195	1.0920e+00	48	5.7299e+01	207	8.3771e-01	1.1803e-06	6.6400e-01	1.0660e+00	1.2285e+00	6.6991e-01	[]
MRAP	XM_017028407.1	false	12	1.3598e+01	62	8.8249e-01	3.8747e-07	1.2886e-04	2.5081e-01	7.4906e-01	8	9.5117e+00	46	8.4107e-01	2.4115e-07	2.5012e-03	2.0812e-01	7.8938e-01	4.9200e-01	1.5030e+00	4.9015e-01	4.1485e-01	129	1.3375e+02	657	9.6446e-01	2.0001e-06	8.3500e-01	1.1160e+00	4.1101e-01	1.5005e-01	39	3.5714e+01	195	1.0920e+00	48	5.7299e+01	207	8.3771e-01	1.1803e-06	6.6400e-01	1.0660e+00	1.2285e+00	6.6991e-01	[]
MRE11	ENST00000323929	true	49	7.7541e+01	406	6.3192e-01	1.1818e-06	2.3863e-10	8.9989e-04	9.9910e-01	49	7.7541e+01	406	6.3192e-01	1.1818e-06	2.4959e-10	8.5790e-04	9.9914e-01	5.0200e-01	8.0200e-01	3.2412e+00	2.7433e+00	707	7.9025e+02	4152	8.9466e-01	5.0976e-06	8.4000e-01	9.5200e-01	2.9613e+00	1.0811e+00	183	2.3517e+02	1287	7.7816e-01	247	2.5852e+02	1135	9.5542e-01	1.6400e-06	8.6000e-01	1.0620e+00	7.1671e-01	3.9083e-01	[]
MRE11	ENST00000323977	false	49	7.6779e+01	400	6.3820e-01	1.1818e-06	1.6307e-10	1.1258e-03	9.9887e-01	49	7.6779e+01	400	6.3820e-01	1.1818e-06	1.7055e-10	1.0733e-03	9.9893e-01	5.0600e-01	8.1000e-01	3.1703e+00	2.6832e+00	685	7.6946e+02	4052	8.9024e-01	5.5068e-06	8.3500e-01	9.4800e-01	3.0447e+00	1.1116e+00	167	2.0734e+02	1138	8.0543e-01	239	2.5013e+02	1094	9.5551e-01	1.6303e-06	8.5900e-01	1.0640e+00	7.0358e-01	3.8367e-01	[]
MRE11	ENST00000393241	false	49	7.7541e+01	406	6.3192e-01	1.1818e-06	2.3863e-10	8.9989e-04	9.9910e-01	49	7.7541e+01	406	6.3192e-01	1.1818e-06	2.4959e-10	8.5790e-04	9.9914e-01	5.0200e-01	8.0200e-01	3.2412e+00	2.7433e+00	707	7.9025e+02	4152	8.9466e-01	5.3670e-06	8.4000e-01	9.5200e-01	2.9613e+00	1.0811e+00	191	2.4035e+02	1330	7.9467e-01	247	2.5852e+02	1135	9.5542e-01	1.6400e-06	8.6000e-01	1.0620e+00	7.1671e-01	3.9083e-01	[]
MRE11	ENST00000407439	false	49	7.6260e+01	400	6.4254e-01	1.1671e-06	1.2587e-10	1.3110e-03	9.9869e-01	49	7.6260e+01	400	6.4254e-01	1.1671e-06	1.3165e-10	1.2498e-03	9.9875e-01	5.1000e-01	8.1500e-01	3.1216e+00	2.6421e+00	698	7.8334e+02	4115	8.9106e-01	5.1985e-06	8.3700e-01	9.4900e-01	3.0490e+00	1.1131e+00	175	2.2428e+02	1215	7.8026e-01	245	2.5667e+02	1127	9.5453e-01	1.6400e-06	8.5900e-01	1.0610e+00	7.2850e-01	3.9726e-01	[]
MRE11	ENST00000536754	false	6	1.2223e+01	71	4.9087e-01	1.6225e-07	1.1378e-01	5.1826e-02	8.3439e-01	6	1.2223e+01	71	4.9087e-01	1.6225e-07	1.1867e-01	4.9268e-02	8.3206e-01	2.6800e-01	9.6900e-01	1.7800e+00	1.5066e+00	106	1.2182e+02	660	8.7011e-01	1.5889e-06	7.4200e-01	1.0220e+00	1.4337e+00	5.2340e-01	45	6.0535e+01	332	7.4338e-01	40	4.2992e+01	172	9.3041e-01	5.7483e-07	7.2200e-01	1.2110e+00	4.5627e-01	2.4881e-01	[]
MRE11	ENST00000538923	false	6	1.1656e+01	68	5.1476e-01	1.6225e-07	8.7353e-02	6.2399e-02	8.5025e-01	6	1.1656e+01	68	5.1476e-01	1.6225e-07	9.1259e-02	5.9420e-02	8.4932e-01	2.8100e-01	1.0160e+00	1.6566e+00	1.4021e+00	89	1.0242e+02	554	8.6900e-01	1.5290e-06	7.3100e-01	1.0360e+00	1.3257e+00	4.8398e-01	34	4.8645e+01	261	6.9894e-01	34	3.6131e+01	142	9.4102e-01	5.4362e-07	7.1500e-01	1.2530e+00	3.5455e-01	1.9334e-01	[]
MRE11	ENST00000540013	false	9	2.1495e+01	122	4.1869e-01	3.3058e-07	2.5773e-01	8.4810e-03	7.3379e-01	9	2.1495e+01	122	4.1869e-01	3.3058e-07	2.6650e-01	7.9936e-03	7.2550e-01	2.5100e-01	7.3100e-01	2.6951e+00	2.2811e+00	198	2.2569e+02	1193	8.7731e-01	2.4793e-06	7.8100e-01	9.8700e-01	1.8432e+00	6.7289e-01	66	8.0017e+01	431	8.2482e-01	76	7.5090e+01	311	1.0121e+00	1.1087e-06	8.4000e-01	1.2250e+00	-1.0501e-01	-5.7266e-02	[]
